order_id,product_id,user_id,order_date,return_date,product_category,product_price,order_quantity,return_reason,return_status,days_to_return,user_age,user_gender,user_location,payment_method,shipping_method,discount_applied
ORD00008348,PROD00008348,USER00008348,2023-12-28,2023-04-27,Electronics,123.19,4,Defective,Returned,-245.0,37,Male,City83,PayPal,Standard,30.79
ORD00008351,PROD00008351,USER00008351,2023-08-29,2023-10-03,Electronics,493.75,2,Defective,Returned,35.0,45,Female,City38,PayPal,Express,24.15
ORD00008356,PROD00008356,USER00008356,2024-04-08,2023-04-09,Electronics,273.27,5,Changed mind,Returned,-365.0,66,Male,City8,Debit Card,Next-Day,29.05
ORD00008357,PROD00008357,USER00008357,2023-02-02,2023-05-04,Clothing,65.21,1,Not as described,Returned,91.0,46,Female,City33,PayPal,Standard,5.86
ORD00008358,PROD00008358,USER00008358,2024-01-14,2024-03-25,Clothing,183.32,5,Defective,Returned,71.0,60,Male,City25,Credit Card,Standard,21.47
ORD00008359,PROD00008359,USER00008359,2024-01-10,2024-03-14,Books,360.45,2,Not as described,Returned,64.0,66,Male,City81,PayPal,Standard,12.81
ORD00008360,PROD00008360,USER00008360,2024-07-22,2024-07-10,Clothing,37.37,3,Not as described,Returned,-12.0,38,Female,City87,Gift Card,Express,48.05
ORD00008361,PROD00008361,USER00008361,2024-06-03,2024-12-04,Home,141.1,2,Changed mind,Returned,184.0,57,Male,City74,Gift Card,Standard,27.19
ORD00008362,PROD00008362,USER00008362,2024-09-24,2023-04-18,Electronics,292.03,3,Wrong item,Returned,-525.0,27,Male,City94,Credit Card,Standard,41.17
ORD00008363,PROD00008363,USER00008363,2023-06-01,2023-03-12,Books,301.4,3,Wrong item,Returned,-81.0,57,Male,City58,Credit Card,Standard,5.05
ORD00008366,PROD00008366,USER00008366,2024-04-01,2024-07-08,Home,244.08,4,Wrong item,Returned,98.0,51,Female,City23,PayPal,Standard,43.63
ORD00008369,PROD00008369,USER00008369,2024-08-31,2023-02-12,Books,56.18,1,Changed mind,Returned,-566.0,29,Female,City97,Credit Card,Standard,3.48
ORD00008370,PROD00008370,USER00008370,2024-10-27,2023-07-25,Toys,305.21,3,Not as described,Returned,-460.0,54,Female,City59,Gift Card,Standard,40.94
ORD00008371,PROD00008371,USER00008371,2023-04-27,2023-11-27,Toys,145.73,3,Not as described,Returned,214.0,59,Female,City7,Debit Card,Standard,48.62
ORD00008372,PROD00008372,USER00008372,2024-02-21,2023-12-21,Toys,172.23,4,Wrong item,Returned,-62.0,21,Female,City33,Credit Card,Express,33.89
ORD00008373,PROD00008373,USER00008373,2023-06-15,2024-07-23,Books,125.18,1,Wrong item,Returned,404.0,68,Male,City98,PayPal,Next-Day,31.71
ORD00008374,PROD00008374,USER00008374,2024-11-09,2023-01-12,Electronics,182.51,1,Not as described,Returned,-667.0,38,Female,City90,Gift Card,Next-Day,34.38
ORD00008375,PROD00008375,USER00008375,2024-05-07,2023-10-01,Toys,237.32,4,Wrong item,Returned,-219.0,32,Male,City88,Debit Card,Express,32.18
ORD00008376,PROD00008376,USER00008376,2024-06-10,2023-10-25,Books,96.95,2,Not as described,Returned,-229.0,32,Female,City46,Gift Card,Next-Day,8.58
ORD00008377,PROD00008377,USER00008377,2024-01-24,2023-10-12,Electronics,213.24,3,Not as described,Returned,-104.0,49,Male,City38,Credit Card,Express,48.16
ORD00008378,PROD00008378,USER00008378,2023-07-07,2023-08-10,Books,337.12,4,Wrong item,Returned,34.0,62,Female,City6,Gift Card,Next-Day,43.82
ORD00008379,PROD00008379,USER00008379,2023-08-22,2024-07-12,Electronics,273.52,4,Wrong item,Returned,325.0,45,Female,City29,Gift Card,Next-Day,6.99
ORD00008380,PROD00008380,USER00008380,2024-01-18,2024-09-15,Toys,477.24,5,Wrong item,Returned,241.0,21,Male,City79,Debit Card,Next-Day,37.69
ORD00008383,PROD00008383,USER00008383,2023-07-17,2024-01-22,Home,171.17,3,Changed mind,Returned,189.0,63,Female,City25,Debit Card,Standard,3.34
ORD00008384,PROD00008384,USER00008384,2024-12-04,2024-12-27,Books,359.07,3,Changed mind,Returned,23.0,66,Female,City80,PayPal,Express,22.08
ORD00008387,PROD00008387,USER00008387,2024-12-14,2023-06-11,Books,29.06,3,Wrong item,Returned,-552.0,24,Male,City65,PayPal,Standard,2.21
ORD00008388,PROD00008388,USER00008388,2024-09-22,2023-02-22,Electronics,486.24,4,Wrong item,Returned,-578.0,20,Male,City24,Gift Card,Standard,41.71
ORD00008389,PROD00008389,USER00008389,2024-08-20,2023-09-29,Books,225.4,4,Not as described,Returned,-326.0,62,Female,City54,Gift Card,Standard,19.03
ORD00008390,PROD00008390,USER00008390,2024-05-30,2023-04-17,Books,484.06,3,Not as described,Returned,-409.0,28,Female,City77,Credit Card,Next-Day,34.11
ORD00008391,PROD00008391,USER00008391,2024-06-09,2024-12-28,Home,407.59,5,Wrong item,Returned,202.0,29,Male,City28,PayPal,Next-Day,28.08
ORD00008392,PROD00008392,USER00008392,2023-02-20,2023-07-27,Clothing,411.63,3,Defective,Returned,157.0,58,Female,City66,Debit Card,Express,19.58
ORD00008393,PROD00008393,USER00008393,2024-01-22,2023-09-26,Electronics,454.6,3,Defective,Returned,-118.0,37,Female,City2,PayPal,Next-Day,41.38
ORD00008395,PROD00008395,USER00008395,2023-08-28,2023-07-06,Home,195.86,2,Wrong item,Returned,-53.0,24,Male,City63,Credit Card,Next-Day,21.57
ORD00008397,PROD00008397,USER00008397,2023-04-19,2024-10-20,Books,426.32,1,Wrong item,Returned,550.0,52,Male,City43,Gift Card,Express,40.55
ORD00008398,PROD00008398,USER00008398,2024-05-29,2023-10-18,Toys,439.13,3,Defective,Returned,-224.0,42,Female,City75,Debit Card,Standard,1.2
ORD00008399,PROD00008399,USER00008399,2024-01-29,2023-04-28,Toys,339.32,2,Changed mind,Returned,-276.0,62,Male,City10,PayPal,Express,27.41
ORD00008401,PROD00008401,USER00008401,2024-02-06,2024-07-29,Books,38.62,3,Wrong item,Returned,174.0,39,Female,City60,PayPal,Express,20.48
ORD00008403,PROD00008403,USER00008403,2024-03-14,2023-12-26,Home,407.05,5,Defective,Returned,-79.0,42,Male,City38,Debit Card,Standard,14.7
ORD00008404,PROD00008404,USER00008404,2024-03-03,2024-01-17,Electronics,311.28,4,Defective,Returned,-46.0,46,Female,City79,Debit Card,Next-Day,6.42
ORD00008406,PROD00008406,USER00008406,2024-09-09,2024-10-01,Electronics,247.43,4,Defective,Returned,22.0,28,Male,City12,PayPal,Express,30.86
ORD00008407,PROD00008407,USER00008407,2023-11-07,2023-03-14,Home,498.46,5,Changed mind,Returned,-238.0,57,Male,City85,PayPal,Next-Day,7.66
ORD00008408,PROD00008408,USER00008408,2023-08-04,2023-09-25,Home,437.04,1,Not as described,Returned,52.0,49,Male,City41,Gift Card,Standard,3.02
ORD00008411,PROD00008411,USER00008411,2023-11-06,2023-09-30,Books,115.14,2,Defective,Returned,-37.0,46,Male,City83,Gift Card,Next-Day,43.4
ORD00008412,PROD00008412,USER00008412,2024-04-19,2023-06-13,Electronics,474.28,5,Wrong item,Returned,-311.0,21,Female,City33,PayPal,Express,3.68
ORD00008413,PROD00008413,USER00008413,2023-01-14,2024-01-15,Electronics,209.8,1,Wrong item,Returned,366.0,49,Male,City42,PayPal,Standard,7.86
ORD00008415,PROD00008415,USER00008415,2024-12-31,2023-03-31,Electronics,219.27,3,Not as described,Returned,-641.0,47,Male,City10,Credit Card,Express,39.84
ORD00008416,PROD00008416,USER00008416,2024-09-22,2024-01-27,Home,457.53,4,Wrong item,Returned,-239.0,66,Female,City49,Credit Card,Express,33.56
ORD00008418,PROD00008418,USER00008418,2023-03-24,2023-10-04,Clothing,269.4,3,Wrong item,Returned,194.0,30,Female,City15,Credit Card,Standard,16.94
ORD00008419,PROD00008419,USER00008419,2023-10-19,2024-09-21,Books,179.63,4,Wrong item,Returned,338.0,62,Female,City73,Gift Card,Standard,6.62
ORD00008420,PROD00008420,USER00008420,2023-03-23,2023-09-17,Clothing,423.5,5,Wrong item,Returned,178.0,51,Male,City28,Credit Card,Standard,1.59
ORD00008421,PROD00008421,USER00008421,2023-06-29,2023-09-03,Toys,146.0,3,Not as described,Returned,66.0,41,Male,City64,Credit Card,Express,9.67
ORD00008422,PROD00008422,USER00008422,2023-11-17,2024-07-08,Clothing,27.79,4,Wrong item,Returned,234.0,35,Female,City59,Credit Card,Next-Day,34.27
ORD00008424,PROD00008424,USER00008424,2024-06-14,2024-02-21,Toys,335.46,3,Defective,Returned,-114.0,44,Female,City81,Credit Card,Standard,2.02
ORD00008426,PROD00008426,USER00008426,2024-07-31,2024-08-30,Home,462.06,5,Not as described,Returned,30.0,66,Female,City90,Gift Card,Next-Day,18.61
ORD00008427,PROD00008427,USER00008427,2024-03-18,2024-01-03,Clothing,278.63,2,Defective,Returned,-75.0,41,Male,City93,Gift Card,Express,28.45
ORD00008429,PROD00008429,USER00008429,2023-08-22,2023-12-02,Electronics,437.07,3,Changed mind,Returned,102.0,55,Female,City52,Gift Card,Next-Day,4.01
ORD00008430,PROD00008430,USER00008430,2023-03-03,2023-09-03,Toys,289.13,5,Wrong item,Returned,184.0,22,Male,City15,Debit Card,Next-Day,0.85
ORD00008432,PROD00008432,USER00008432,2023-06-25,2023-01-26,Books,175.83,1,Defective,Returned,-150.0,24,Male,City26,Debit Card,Next-Day,47.04
ORD00008433,PROD00008433,USER00008433,2023-04-15,2024-09-11,Electronics,184.59,3,Changed mind,Returned,515.0,52,Male,City39,Debit Card,Express,37.81
ORD00008436,PROD00008436,USER00008436,2024-04-17,2024-06-06,Clothing,225.92,4,Defective,Returned,50.0,50,Male,City12,Credit Card,Standard,0.94
ORD00008437,PROD00008437,USER00008437,2024-03-16,2024-08-18,Home,492.62,4,Not as described,Returned,155.0,63,Female,City88,Gift Card,Next-Day,22.75
ORD00008439,PROD00008439,USER00008439,2024-04-07,2023-05-18,Home,75.66,2,Defective,Returned,-325.0,65,Female,City43,PayPal,Next-Day,24.71
ORD00008444,PROD00008444,USER00008444,2024-09-04,2023-05-05,Electronics,236.58,5,Defective,Returned,-488.0,60,Male,City29,Credit Card,Express,43.31
ORD00008445,PROD00008445,USER00008445,2023-09-09,2024-03-06,Toys,427.4,2,Not as described,Returned,179.0,56,Male,City85,Gift Card,Standard,27.09
ORD00008446,PROD00008446,USER00008446,2023-08-03,2024-11-16,Home,385.26,5,Changed mind,Returned,471.0,24,Female,City14,Debit Card,Next-Day,37.53
ORD00008448,PROD00008448,USER00008448,2024-12-25,2023-02-22,Toys,15.08,2,Defective,Returned,-672.0,45,Female,City91,Debit Card,Standard,46.29
ORD00008449,PROD00008449,USER00008449,2023-01-20,2023-11-29,Clothing,476.07,5,Changed mind,Returned,313.0,21,Female,City6,Gift Card,Standard,42.37
ORD00008450,PROD00008450,USER00008450,2024-03-18,2024-10-24,Books,333.31,3,Changed mind,Returned,220.0,47,Female,City50,PayPal,Express,32.86
ORD00008451,PROD00008451,USER00008451,2024-09-25,2024-04-24,Home,432.18,3,Changed mind,Returned,-154.0,48,Male,City9,Debit Card,Express,27.11
ORD00008453,PROD00008453,USER00008453,2023-12-20,2023-06-30,Books,339.7,3,Defective,Returned,-173.0,56,Male,City39,Debit Card,Next-Day,47.43
ORD00008454,PROD00008454,USER00008454,2023-07-25,2024-12-30,Home,222.31,1,Not as described,Returned,524.0,50,Male,City19,Credit Card,Standard,5.21
ORD00008460,PROD00008460,USER00008460,2023-06-06,2024-11-24,Home,488.43,1,Wrong item,Returned,537.0,42,Female,City36,Debit Card,Next-Day,49.27
ORD00008461,PROD00008461,USER00008461,2024-01-30,2024-03-02,Home,44.29,1,Defective,Returned,32.0,63,Female,City81,PayPal,Standard,11.32
ORD00008462,PROD00008462,USER00008462,2024-05-04,2023-08-28,Clothing,155.87,1,Defective,Returned,-250.0,48,Female,City11,Credit Card,Next-Day,8.87
ORD00008464,PROD00008464,USER00008464,2024-02-27,2024-01-09,Clothing,265.97,3,Defective,Returned,-49.0,50,Female,City22,PayPal,Next-Day,20.33
ORD00008466,PROD00008466,USER00008466,2024-06-06,2024-09-20,Clothing,206.25,1,Defective,Returned,106.0,50,Male,City45,Gift Card,Next-Day,36.94
ORD00008469,PROD00008469,USER00008469,2024-09-16,2023-05-12,Electronics,339.79,1,Defective,Returned,-493.0,63,Male,City95,Credit Card,Express,36.27
ORD00008471,PROD00008471,USER00008471,2023-08-04,2024-09-05,Electronics,27.28,4,Defective,Returned,398.0,44,Female,City73,Debit Card,Next-Day,10.34
ORD00008476,PROD00008476,USER00008476,2024-09-22,2023-05-15,Clothing,159.93,4,Defective,Returned,-496.0,63,Female,City33,Debit Card,Next-Day,45.36
ORD00008477,PROD00008477,USER00008477,2023-12-01,2023-12-04,Home,288.72,4,Changed mind,Returned,3.0,62,Male,City7,Credit Card,Standard,40.02
ORD00008478,PROD00008478,USER00008478,2024-01-31,2024-08-19,Electronics,380.65,2,Not as described,Returned,201.0,26,Female,City81,Gift Card,Next-Day,35.0
ORD00008479,PROD00008479,USER00008479,2024-04-07,2023-03-20,Toys,126.23,1,Defective,Returned,-384.0,60,Male,City56,Gift Card,Next-Day,24.1
ORD00008487,PROD00008487,USER00008487,2024-10-12,2023-09-17,Books,248.85,3,Not as described,Returned,-391.0,55,Male,City71,PayPal,Standard,27.62
ORD00008488,PROD00008488,USER00008488,2023-07-12,2023-07-17,Home,353.43,2,Wrong item,Returned,5.0,45,Male,City78,PayPal,Standard,26.26
ORD00008489,PROD00008489,USER00008489,2023-10-23,2024-05-24,Home,432.74,4,Wrong item,Returned,214.0,35,Female,City3,Gift Card,Next-Day,41.57
ORD00008490,PROD00008490,USER00008490,2023-08-10,2023-05-19,Electronics,421.64,4,Defective,Returned,-83.0,19,Male,City95,Debit Card,Next-Day,6.76
ORD00008491,PROD00008491,USER00008491,2024-09-10,2024-12-30,Books,344.33,1,Defective,Returned,111.0,37,Male,City88,Debit Card,Standard,13.04
ORD00008492,PROD00008492,USER00008492,2024-10-10,2023-08-03,Clothing,275.64,2,Changed mind,Returned,-434.0,18,Male,City25,Gift Card,Standard,21.38
ORD00008494,PROD00008494,USER00008494,2024-01-20,2024-12-10,Clothing,146.88,2,Not as described,Returned,325.0,18,Female,City22,Debit Card,Next-Day,22.92
ORD00008498,PROD00008498,USER00008498,2024-11-28,2023-05-08,Toys,361.6,1,Changed mind,Returned,-570.0,21,Female,City92,Debit Card,Next-Day,2.17
ORD00008499,PROD00008499,USER00008499,2024-06-28,2023-01-10,Electronics,480.15,3,Wrong item,Returned,-535.0,62,Male,City24,Debit Card,Next-Day,49.91
ORD00008500,PROD00008500,USER00008500,2023-05-09,2024-12-24,Books,232.37,4,Wrong item,Returned,595.0,58,Male,City34,Debit Card,Next-Day,10.87
ORD00008501,PROD00008501,USER00008501,2023-09-12,2024-05-04,Clothing,433.79,1,Not as described,Returned,235.0,31,Female,City21,Gift Card,Next-Day,39.47
ORD00008506,PROD00008506,USER00008506,2024-04-06,2024-12-29,Electronics,463.59,1,Defective,Returned,267.0,21,Male,City35,Debit Card,Standard,20.97
ORD00008508,PROD00008508,USER00008508,2023-10-06,2023-08-27,Electronics,105.5,3,Defective,Returned,-40.0,55,Female,City35,PayPal,Standard,29.56
ORD00008510,PROD00008510,USER00008510,2023-11-15,2024-11-12,Clothing,433.87,4,Changed mind,Returned,363.0,56,Male,City76,Credit Card,Standard,29.01
ORD00008511,PROD00008511,USER00008511,2023-09-14,2023-11-09,Clothing,466.54,3,Wrong item,Returned,56.0,69,Female,City85,Gift Card,Express,45.88
ORD00008518,PROD00008518,USER00008518,2024-11-16,2024-06-29,Books,364.06,4,Wrong item,Returned,-140.0,62,Female,City49,Credit Card,Standard,9.43
ORD00008519,PROD00008519,USER00008519,2023-03-03,2023-03-20,Electronics,439.99,3,Wrong item,Returned,17.0,66,Female,City18,Debit Card,Standard,6.07
ORD00008521,PROD00008521,USER00008521,2024-01-24,2024-07-22,Books,350.83,1,Defective,Returned,180.0,59,Male,City34,Debit Card,Standard,13.73
ORD00008522,PROD00008522,USER00008522,2024-03-13,2023-06-15,Books,191.62,2,Defective,Returned,-272.0,57,Female,City70,Credit Card,Express,4.35
ORD00008523,PROD00008523,USER00008523,2024-04-19,2024-05-03,Toys,341.94,4,Not as described,Returned,14.0,39,Female,City92,Debit Card,Standard,19.98
ORD00008524,PROD00008524,USER00008524,2023-12-16,2024-09-17,Clothing,289.07,3,Defective,Returned,276.0,23,Male,City55,Gift Card,Express,46.4
ORD00008528,PROD00008528,USER00008528,2024-03-24,2024-08-15,Electronics,231.05,5,Wrong item,Returned,144.0,30,Male,City5,Gift Card,Next-Day,4.12
ORD00008529,PROD00008529,USER00008529,2024-04-24,2023-04-16,Toys,464.18,4,Wrong item,Returned,-374.0,21,Female,City95,Credit Card,Express,6.26
ORD00008531,PROD00008531,USER00008531,2023-12-08,2023-08-17,Home,410.39,4,Changed mind,Returned,-113.0,45,Female,City96,Gift Card,Next-Day,40.99
ORD00008535,PROD00008535,USER00008535,2023-12-22,2024-03-27,Home,266.27,5,Changed mind,Returned,96.0,34,Male,City11,PayPal,Next-Day,48.9
ORD00008538,PROD00008538,USER00008538,2024-02-17,2024-03-27,Books,161.76,3,Defective,Returned,39.0,50,Male,City90,Credit Card,Express,13.96
ORD00008539,PROD00008539,USER00008539,2024-09-21,2023-07-30,Home,452.17,3,Changed mind,Returned,-419.0,29,Male,City60,Debit Card,Express,10.93
ORD00008541,PROD00008541,USER00008541,2024-08-05,2024-04-16,Toys,436.91,4,Changed mind,Returned,-111.0,42,Female,City67,Credit Card,Standard,29.1
ORD00008543,PROD00008543,USER00008543,2023-01-06,2024-09-24,Electronics,174.34,1,Wrong item,Returned,627.0,54,Female,City97,Debit Card,Express,2.45
ORD00008544,PROD00008544,USER00008544,2023-08-14,2024-08-10,Books,189.81,5,Changed mind,Returned,362.0,30,Male,City52,Credit Card,Next-Day,46.86
ORD00008546,PROD00008546,USER00008546,2023-01-13,2024-05-14,Electronics,275.83,5,Wrong item,Returned,487.0,39,Female,City13,Debit Card,Next-Day,23.9
ORD00008548,PROD00008548,USER00008548,2023-09-24,2024-05-25,Clothing,452.79,5,Not as described,Returned,244.0,22,Female,City11,PayPal,Express,29.3
ORD00008549,PROD00008549,USER00008549,2024-09-25,2024-08-23,Electronics,52.48,2,Changed mind,Returned,-33.0,32,Male,City80,Credit Card,Standard,37.01
ORD00008550,PROD00008550,USER00008550,2023-11-20,2023-06-22,Books,418.53,4,Wrong item,Returned,-151.0,24,Female,City33,Debit Card,Standard,29.09
ORD00008551,PROD00008551,USER00008551,2024-03-12,2024-11-14,Home,126.59,1,Not as described,Returned,247.0,31,Male,City20,Debit Card,Next-Day,11.5
ORD00008558,PROD00008558,USER00008558,2024-08-23,2023-07-26,Electronics,282.65,4,Defective,Returned,-394.0,31,Male,City23,Debit Card,Express,10.1
ORD00008560,PROD00008560,USER00008560,2024-04-15,2023-09-20,Electronics,375.58,3,Not as described,Returned,-208.0,21,Male,City9,Gift Card,Next-Day,27.83
ORD00008562,PROD00008562,USER00008562,2023-04-15,2023-11-11,Home,304.15,5,Changed mind,Returned,210.0,26,Female,City4,Credit Card,Express,29.62
ORD00008564,PROD00008564,USER00008564,2024-10-18,2023-12-05,Books,226.91,4,Wrong item,Returned,-318.0,64,Male,City40,Gift Card,Express,10.05
ORD00008565,PROD00008565,USER00008565,2024-01-15,2024-08-03,Clothing,394.09,3,Wrong item,Returned,201.0,52,Female,City43,Credit Card,Express,17.93
ORD00008566,PROD00008566,USER00008566,2024-05-12,2023-04-04,Home,257.43,4,Changed mind,Returned,-404.0,40,Female,City83,Debit Card,Next-Day,22.05
ORD00008570,PROD00008570,USER00008570,2023-10-01,2024-09-04,Toys,137.68,3,Wrong item,Returned,339.0,67,Male,City53,Debit Card,Express,16.96
ORD00008572,PROD00008572,USER00008572,2023-02-22,2023-02-22,Toys,388.73,3,Not as described,Returned,0.0,32,Male,City74,Credit Card,Standard,27.6
ORD00008573,PROD00008573,USER00008573,2024-02-17,2024-06-13,Books,475.95,1,Not as described,Returned,117.0,24,Female,City25,PayPal,Standard,35.17
ORD00008574,PROD00008574,USER00008574,2024-01-31,2023-04-19,Clothing,75.81,5,Changed mind,Returned,-287.0,57,Male,City52,PayPal,Express,13.46
ORD00008582,PROD00008582,USER00008582,2024-08-28,2023-05-06,Toys,131.67,2,Defective,Returned,-480.0,38,Male,City93,Credit Card,Standard,33.3
ORD00008583,PROD00008583,USER00008583,2023-05-02,2024-01-31,Books,160.01,2,Wrong item,Returned,274.0,42,Male,City78,Debit Card,Next-Day,27.02
ORD00008586,PROD00008586,USER00008586,2024-04-15,2023-03-21,Toys,498.48,5,Defective,Returned,-391.0,42,Male,City92,Gift Card,Express,22.34
ORD00008589,PROD00008589,USER00008589,2023-07-19,2023-08-31,Toys,214.58,3,Defective,Returned,43.0,48,Male,City23,Gift Card,Next-Day,48.83
ORD00008590,PROD00008590,USER00008590,2023-08-18,2024-08-21,Books,354.7,2,Defective,Returned,369.0,60,Female,City36,Debit Card,Next-Day,28.1
ORD00008592,PROD00008592,USER00008592,2024-09-03,2023-12-26,Electronics,277.7,4,Defective,Returned,-252.0,69,Male,City88,PayPal,Standard,31.19
ORD00008594,PROD00008594,USER00008594,2023-04-29,2023-07-22,Books,377.8,4,Wrong item,Returned,84.0,48,Male,City77,PayPal,Standard,10.09
ORD00008598,PROD00008598,USER00008598,2023-02-07,2023-01-03,Clothing,103.42,4,Defective,Returned,-35.0,27,Female,City61,Debit Card,Standard,6.75
ORD00008599,PROD00008599,USER00008599,2023-06-11,2024-07-27,Clothing,47.99,2,Defective,Returned,412.0,23,Male,City19,PayPal,Next-Day,17.43
ORD00008600,PROD00008600,USER00008600,2023-02-12,2024-01-28,Electronics,458.49,1,Defective,Returned,350.0,27,Male,City26,PayPal,Express,45.35
ORD00008601,PROD00008601,USER00008601,2024-08-17,2024-05-10,Books,289.0,5,Changed mind,Returned,-99.0,68,Male,City83,Gift Card,Express,25.21
ORD00008605,PROD00008605,USER00008605,2024-05-31,2024-02-26,Clothing,379.07,1,Not as described,Returned,-95.0,33,Male,City48,Gift Card,Standard,27.89
ORD00008606,PROD00008606,USER00008606,2024-04-07,2023-10-01,Home,307.57,3,Changed mind,Returned,-189.0,63,Female,City93,PayPal,Express,4.38
ORD00008607,PROD00008607,USER00008607,2024-10-06,2023-04-06,Books,300.47,1,Wrong item,Returned,-549.0,39,Male,City87,Gift Card,Express,30.15
ORD00008608,PROD00008608,USER00008608,2024-11-16,2024-12-09,Books,492.54,5,Changed mind,Returned,23.0,65,Male,City51,PayPal,Standard,10.06
ORD00008609,PROD00008609,USER00008609,2023-09-25,2023-09-08,Clothing,339.88,5,Not as described,Returned,-17.0,31,Female,City52,PayPal,Express,31.86
ORD00008610,PROD00008610,USER00008610,2024-08-18,2024-02-23,Electronics,281.54,5,Changed mind,Returned,-177.0,40,Male,City64,PayPal,Standard,3.31
ORD00008612,PROD00008612,USER00008612,2023-04-13,2023-04-03,Toys,251.18,5,Defective,Returned,-10.0,56,Female,City94,PayPal,Next-Day,46.49
ORD00008614,PROD00008614,USER00008614,2024-01-23,2024-02-14,Electronics,163.06,2,Defective,Returned,22.0,18,Female,City81,Credit Card,Standard,27.72
ORD00008618,PROD00008618,USER00008618,2024-02-24,2024-07-08,Home,467.19,4,Not as described,Returned,135.0,33,Female,City73,Gift Card,Standard,29.46
ORD00008619,PROD00008619,USER00008619,2024-05-04,2024-09-01,Clothing,7.54,3,Not as described,Returned,120.0,46,Female,City86,Gift Card,Next-Day,29.13
ORD00008621,PROD00008621,USER00008621,2023-12-22,2023-10-22,Electronics,96.63,2,Defective,Returned,-61.0,26,Male,City78,Credit Card,Standard,34.67
ORD00008623,PROD00008623,USER00008623,2023-12-01,2023-02-27,Clothing,190.77,3,Not as described,Returned,-277.0,42,Male,City94,Debit Card,Standard,21.91
ORD00008624,PROD00008624,USER00008624,2024-08-10,2024-03-29,Electronics,446.98,2,Wrong item,Returned,-134.0,21,Male,City35,Debit Card,Standard,45.55
ORD00008625,PROD00008625,USER00008625,2024-01-22,2023-06-03,Clothing,205.64,2,Not as described,Returned,-233.0,47,Male,City52,Credit Card,Standard,38.8
ORD00008626,PROD00008626,USER00008626,2023-08-08,2023-08-04,Electronics,26.6,3,Wrong item,Returned,-4.0,44,Male,City36,Gift Card,Express,23.66
ORD00008628,PROD00008628,USER00008628,2024-12-28,2023-02-02,Books,315.64,3,Changed mind,Returned,-695.0,34,Female,City16,Gift Card,Next-Day,15.67
ORD00008629,PROD00008629,USER00008629,2024-01-06,2024-11-04,Home,231.15,4,Wrong item,Returned,303.0,67,Male,City29,Debit Card,Next-Day,7.02
ORD00008630,PROD00008630,USER00008630,2024-06-28,2023-10-21,Books,326.5,4,Defective,Returned,-251.0,24,Female,City22,Gift Card,Next-Day,32.23
ORD00008632,PROD00008632,USER00008632,2023-01-28,2023-11-04,Electronics,179.47,3,Changed mind,Returned,280.0,31,Female,City48,Credit Card,Next-Day,41.6
ORD00008633,PROD00008633,USER00008633,2024-05-12,2024-11-27,Clothing,250.41,4,Not as described,Returned,199.0,53,Male,City39,Gift Card,Express,29.79
ORD00008635,PROD00008635,USER00008635,2023-10-22,2024-09-23,Toys,353.71,5,Wrong item,Returned,337.0,61,Female,City37,PayPal,Next-Day,33.79
ORD00008640,PROD00008640,USER00008640,2024-11-24,2023-12-27,Books,160.59,4,Not as described,Returned,-333.0,69,Male,City93,Credit Card,Express,45.39
ORD00008641,PROD00008641,USER00008641,2023-08-31,2024-04-15,Electronics,86.99,1,Changed mind,Returned,228.0,19,Female,City75,PayPal,Express,41.13
ORD00008642,PROD00008642,USER00008642,2024-12-10,2024-02-21,Clothing,288.17,1,Not as described,Returned,-293.0,39,Male,City14,PayPal,Next-Day,0.06
ORD00008645,PROD00008645,USER00008645,2024-05-14,2024-02-05,Home,226.98,3,Changed mind,Returned,-99.0,48,Female,City40,Gift Card,Express,42.21
ORD00008646,PROD00008646,USER00008646,2023-11-24,2024-02-07,Electronics,97.12,5,Not as described,Returned,75.0,42,Female,City67,Debit Card,Next-Day,49.42
ORD00008648,PROD00008648,USER00008648,2023-03-02,2024-04-11,Toys,461.53,1,Changed mind,Returned,406.0,56,Male,City44,Debit Card,Next-Day,29.28
ORD00008650,PROD00008650,USER00008650,2024-04-19,2023-09-29,Books,347.1,4,Wrong item,Returned,-203.0,36,Female,City85,Credit Card,Next-Day,4.25
ORD00008651,PROD00008651,USER00008651,2023-10-11,2024-12-02,Toys,478.72,2,Not as described,Returned,418.0,20,Female,City73,Gift Card,Standard,15.86
ORD00008652,PROD00008652,USER00008652,2023-09-13,2024-05-15,Clothing,217.29,5,Wrong item,Returned,245.0,38,Female,City29,Credit Card,Standard,35.56
ORD00008653,PROD00008653,USER00008653,2024-12-22,2024-07-09,Books,444.22,1,Wrong item,Returned,-166.0,67,Female,City37,Debit Card,Next-Day,17.64
ORD00008657,PROD00008657,USER00008657,2023-09-22,2024-02-10,Home,275.85,2,Wrong item,Returned,141.0,56,Female,City93,PayPal,Standard,45.32
ORD00008660,PROD00008660,USER00008660,2024-10-13,2024-05-20,Electronics,62.39,1,Not as described,Returned,-146.0,64,Female,City80,PayPal,Next-Day,30.41
ORD00008663,PROD00008663,USER00008663,2023-03-31,2024-01-13,Electronics,352.72,4,Defective,Returned,288.0,52,Male,City82,Gift Card,Next-Day,45.99
ORD00008664,PROD00008664,USER00008664,2023-12-26,2024-11-07,Electronics,73.12,2,Wrong item,Returned,317.0,45,Male,City68,Credit Card,Next-Day,42.05
